Date,PNC,PPG,EQT,Unemployment,Med Home
2004-08-01,1.5500899258449996,-0.9213256835480688,0.21040308390860574,-3.4482758620689724,0.7969554566332748
2004-09-01,2.913858455757312,1.9721709639587193,4.281058209717159,-10.71428571428571,0.6503990406868443
2004-10-01,0.20928844107377387,1.978381133311835,3.005110516627063,0.0,0.08672494799315533
2004-11-01,2.468530410827885,9.239395589855981,4.805162483712633,4.0000000000000036,-0.13539821827555087
2004-12-01,2.89952846442596,1.437412267482352,4.529690175939627,0.0,-0.33247122125843465
2005-01-01,-1.583850373886575,-1.0781664758561016,-2.6642742219445514,17.307692307692292,-0.2972518092210441
2005-02-01,-2.921024618399737,6.989151233397739,1.1032493143651179,3.2786885245901676,-1.660386279746584
2005-03-01,-0.5166115225408885,1.87603771829985,1.0802652248069755,-3.1746031746031744,0.19645827101735236
2005-04-01,-1.5899850478801936,-5.411326439166187,-1.9184163273298416,-19.672131147540973,1.6997650992863322
2005-05-01,6.50175701907052,-1.440015863332933,4.929696768032632,4.081632653061207,1.1675760282076952
2005-06-01,0.23888357929009452,-2.5396122396856513,11.765247734566287,5.882352941176494,1.4938664034849225
2005-07-01,1.3188022314558179,-1.3116254282679929,4.590020807979878,0.0,1.4234324894140338
2005-08-01,1.267375422172412,0.41704505778885625,1.6068709889639932,-3.703703703703709,0.8345389544429871
2005-09-01,2.3554547206544374,-4.688314717954178,8.839269413600515,-9.615384615384615,0.14595493367854928
2005-10-01,1.063126610087295,-5.837808530599742,-3.211258001195161,-2.1276595744680993,-0.03515058501610824
2005-11-01,9.89511477147449,5.990105813119251,1.0974811578574828,6.521739130434789,-0.2409436864598158
2005-12-01,1.2997395177964277,-3.514036535189391,-0.17050335581207943,-2.0408163265306256,-0.574232340833758
2006-01-01,2.0845913189644127,0.8969761820863953,1.140532659907545,16.666666666666675,-0.37190961501142317
2006-02-01,4.4348487206451015,0.5381867857299882,-6.0977102894266055,0.0,-0.790573851188181
2006-03-01,3.543050998407349,6.662109953451378,3.317561947093295,-7.142857142857128,0.07054592830977313
2006-04-01,-1.4776111885935972,3.503084255385147,-1.5682394439876068,-9.615384615384615,0.8762536744565619
2006-05-01,2.1961778313896785,3.1366309100750556,-4.418346785232973,2.127659574468077,1.1162604776987939
2006-06-01,-1.2157880173275015,-3.2478476069216167,-3.1865721927157864,8.333333333333348,1.480114805999655
2006-07-01,2.384365376606379,-0.27872648365399044,3.141879355771726,1.9230769230769162,0.8388890716346298
2006-08-01,1.4304585333143827,-1.3569219997678572,4.930125692019716,-3.7735849056603765,0.21402740976124157
2006-09-01,1.9552174822274893,5.3576748408951325,-0.018654743593349288,-15.686274509803921,0.16360917466204938
2006-10-01,-2.3083292481209994,3.3571401127794775,5.636393658737715,-6.976744186046513,-0.13277792867031346
2006-11-01,-0.7525568330335464,-1.9343954256704876,12.15070289361664,10.000000000000009,-0.6557456071501377
2006-12-01,5.340673656678696,-1.7040730039233898,2.517653554037036,-2.272727272727282,-0.6110095559522133
2007-01-01,2.0627744843773943,0.7236853541999322,-2.68840739438313,23.25581395348837,-0.564758526910869
2007-02-01,1.1019786193440018,3.5263829074912767,4.530487375226788,-1.8867924528301772,-0.8660955944283399
2007-03-01,-4.264384850345115,2.1269991994260495,3.042337555343333,-11.538461538461553,-0.07291180989296153
2007-04-01,3.189008163106566,5.127156041472092,11.931724992325465,-10.869565217391308,0.42503075506312715
2007-05-01,1.4690405793689632,4.916605410567643,3.2699841430013254,4.878048780487809,1.169308432143934
2007-06-01,-2.1596663362226654,-1.1925336679654674,-0.9897797903250405,9.302325581395365,1.155159665784944
2007-07-01,-1.751836210395008,5.053239869934867,-1.4774409422993129,4.255319148936176,1.330262857770892
2007-08-01,-1.226195722381973,-5.055271000657102,-1.0767721621004367,-2.0408163265306256,0.6248625916046358
2007-09-01,-0.8615260050171547,0.4311169858037811,1.7130413882932238,-12.49999999999999,0.4452407817183923
2007-10-01,1.3458280045539617,2.4510172655727747,7.865720080450611,-2.3809523809523947,-0.15808350997614795
2007-11-01,0.13557993625448184,-9.197799594688128,-0.9503007641182726,4.878048780487809,-0.4837744538405797
2007-12-01,-2.5040841331777197,1.6282090947441707,-0.6831021248723035,9.302325581395365,-0.6962846419897417
